sample_id,split,method,seed,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain,input_sharpness,output_sharpness,selected_from,guard_score
proxy_012_749_3_OSRJURUXRU_2_58_33_D_Kitchen_114.151031_22.279003_237.28_25.908724,val,G_lite_stochastic_proxy,20260832,0.03057861328125,26.002891202629144,0.9528973237964501,nan,5.3255157470703125,0,0.0,7,0.00374614367562803,0.3606060743331909,0.32693737745285034,1.9342402219772339,0.4454498291015625,1.210875153541565,1.387791395187378,2.401707887649536,3.789499282836914,,
proxy_013_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024,train,B0_identity,20260833,0.0639495849609375,26.935572960370276,0.956072348786231,nan,5.067446231842041,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0434298515319824,3.0434298515319824,,
proxy_013_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024,train,B1_deterministic,20260833,0.0639495849609375,28.261662077451962,0.9696704859200418,nan,4.191760063171387,0,0.0,10,0.006563968810280653,0.4357864558696747,0.2948593199253082,1.934272289276123,0.08160400390625,2.4713833332061768,0.967625617980957,3.0434298515319824,4.0110554695129395,,
proxy_013_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024,train,G_lite_stochastic_proxy,20260833,0.0639495849609375,27.777074581509602,0.9650965147438815,nan,5.157719135284424,0,0.0,8,0.0058141114461923,0.38600289821624756,0.35155606269836426,2.0602505207061768,0.5483958125114441,1.3819808959960938,1.414309024810791,3.0434298515319824,4.457738876342773,,
proxy_014_11_16_SKKYGPBEPE_1_1_15_A_Kitchen_114.151878_22.278839_167.6916_172.417722,train,B0_identity,20260834,0.0711212158203125,28.341859482287393,0.8666709091186717,nan,6.55159854888916,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2354774475097656,2.2354774475097656,,
proxy_014_11_16_SKKYGPBEPE_1_1_15_A_Kitchen_114.151878_22.278839_167.6916_172.417722,train,B1_deterministic,20260834,0.0711212158203125,27.714581777084845,0.851037199298222,nan,7.05077600479126,0,0.0,4,0.0016700889801505817,0.11766976118087769,0.131577268242836,0.44107744097709656,0.04834238812327385,0.7066910862922668,0.5780026912689209,2.2354774475097656,2.8134801387786865,,
proxy_014_11_16_SKKYGPBEPE_1_1_15_A_Kitchen_114.151878_22.278839_167.6916_172.417722,train,G_lite_stochastic_proxy,20260834,0.0711212158203125,27.718085414052386,0.8519739565091089,nan,7.272402286529541,0,0.0,3,0.0040739219712525665,0.28703704476356506,0.31323763728141785,1.3956228494644165,0.4377479553222656,0.5233027338981628,0.9511628150939941,2.2354774475097656,3.1866402626037598,,
proxy_015_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531,train,B0_identity,20260835,0.0575103759765625,15.897712623988088,0.0030250920034552323,nan,32.989830017089844,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644042015075684,9.644042015075684,,
proxy_015_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531,train,B1_deterministic,20260835,0.0575103759765625,14.138690617732143,-0.024465327282167833,nan,39.58857345581055,0,0.0,19,0.024079740530272366,1.7214505672454834,1.5921183824539185,6.3257575035095215,0.1655629426240921,11.213032722473145,8.221802711486816,9.644042015075684,17.8658447265625,,
proxy_015_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531,train,G_lite_stochastic_proxy,20260835,0.0575103759765625,14.912527924237729,-0.017132071960680433,nan,36.59440994262695,0,0.0,12,0.014489937992779315,1.0358796119689941,0.919785737991333,3.901515245437622,0.41257476806640625,6.011340618133545,4.716104507446289,9.644042015075684,14.360146522521973,,
proxy_016_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437,train,B0_identity,20260836,0.051055908203125,12.538281028175867,0.030646553203610843,nan,56.68071365356445,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_016_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437,train,B1_deterministic,20260836,0.051055908203125,12.538281028175867,0.030646553203610843,nan,56.68071365356445,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_016_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437,train,G_lite_stochastic_proxy,20260836,0.051055908203125,12.580538469983178,0.032127178299429814,nan,56.33881378173828,0,0.0,2,0.00247628236050812,0.18734793365001678,0.31787657737731934,1.253333330154419,0.446502685546875,1.7737306356430054,1.5475958585739136,0.0,1.5475958585739136,,
proxy_017_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351,train,B0_identity,20260837,0.04437255859375,14.773519625330636,0.40241748049234727,nan,30.561325073242188,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.199715614318848,13.199715614318848,,
proxy_017_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351,train,B1_deterministic,20260837,0.04437255859375,12.700178158933717,0.306494155491631,nan,38.363365173339844,0,0.0,41,0.032876668582742546,2.5997474193573,2.5537123680114746,9.489814758300781,0.6417948603630066,13.961668968200684,9.198346138000488,13.199715614318848,22.398061752319336,,
proxy_017_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351,train,G_lite_stochastic_proxy,20260837,0.04437255859375,13.660728409440214,0.3508396040423842,nan,34.509056091308594,0,0.0,23,0.019666389900151158,1.555134654045105,1.4533807039260864,5.682870388031006,0.92572021484375,7.221121311187744,5.106873512268066,13.199715614318848,18.306589126586914,,
proxy_018_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177,train,B0_identity,20260838,0.035247802734375,23.557807665738398,0.753780576911572,nan,12.992640495300293,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.760075569152832,6.760075569152832,,
proxy_018_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177,train,B1_deterministic,20260838,0.035247802734375,24.725881665078134,0.8474078875269477,nan,10.998846054077148,0,0.0,9,0.010987041196132393,1.006763219833374,0.8202540278434753,4.579827785491943,0.03015645407140255,6.255489349365234,3.598088264465332,6.760075569152832,10.358163833618164,,
proxy_018_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177,train,G_lite_stochastic_proxy,20260838,0.035247802734375,24.38125821893548,0.8200014388244184,nan,11.523232460021973,0,0.0,5,0.007370385600860406,0.6753623485565186,0.5459559559822083,3.2254586219787598,0.4157308042049408,3.7329015731811523,2.2949962615966797,6.760075569152832,9.055071830749512,,
proxy_019_101_63_TTTSTHHXHM_1_6_13_B_Bed_2_114.140986_22.28488_96.6591_148.007182,train,B0_identity,20260839,0.055908203125,41.154240767048094,0.9890227323065497,nan,1.6133551597595215,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0875208377838135,2.0875208377838135,,
proxy_019_101_63_TTTSTHHXHM_1_6_13_B_Bed_2_114.140986_22.28488_96.6591_148.007182,train,B1_deterministic,20260839,0.055908203125,41.66485452934513,0.990866856079053,nan,1.533660888671875,0,0.0,2,0.00023166106370140505,0.01670551672577858,0.018867501989006996,0.18278202414512634,0.0851491317152977,0.29439640045166016,0.15259957313537598,2.0875208377838135,2.2401204109191895,,
proxy_019_101_63_TTTSTHHXHM_1_6_13_B_Bed_2_114.140986_22.28488_96.6591_148.007182,train,G_lite_stochastic_proxy,20260839,0.055908203125,39.13914605052932,0.982451124855457,nan,2.1858625411987305,0,0.0,3,0.0026236962330833547,0.18919968605041504,0.2135184109210968,1.265903353691101,0.5541279911994934,0.28070321679115295,0.6267428398132324,2.0875208377838135,2.714263677597046,,
proxy_020_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376,train,B0_identity,20260840,0.039947509765625,19.026625270426013,0.28005903108888125,nan,19.02088165283203,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24216079711914,8.24216079711914,,
proxy_020_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376,train,B1_deterministic,20260840,0.039947509765625,17.35021599168152,0.2430709902766821,nan,24.1627197265625,0,0.0,28,0.028206024772984943,2.1278977394104004,2.064502716064453,5.93875789642334,0.17137908935546875,9.407120704650879,6.9185590744018555,8.24216079711914,15.160719871520996,,
proxy_020_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376,train,G_lite_stochastic_proxy,20260840,0.039947509765625,18.125878972579176,0.2615266633569175,nan,21.739368438720703,0,0.0,14,0.01665660065482056,1.2565947771072388,1.2054897546768188,3.8088366985321045,0.3833719789981842,5.139845371246338,3.974085807800293,8.24216079711914,12.216246604919434,,
proxy_021_908_80_TZLZZHIOHT_1_223_7_H_Bed_1_114.145256_22.284551_104.7825_28.531505,train,B0_identity,20260841,0.0794677734375,55.54319514112933,0.9987952864439631,nan,0.18145161867141724,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632910519838333,0.1632910519838333,,
proxy_021_908_80_TZLZZHIOHT_1_223_7_H_Bed_1_114.145256_22.284551_104.7825_28.531505,train,B1_deterministic,20260841,0.0794677734375,55.54319514112933,0.9987952864439631,nan,0.18145161867141724,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632910519838333,0.1632910519838333,,
proxy_021_908_80_TZLZZHIOHT_1_223_7_H_Bed_1_114.145256_22.284551_104.7825_28.531505,train,G_lite_stochastic_proxy,20260841,0.0794677734375,42.61860292312407,0.9594211479115768,nan,1.4701740741729736,0,0.0,3,0.003431242540777085,0.20783132314682007,0.2998201251029968,1.2402597665786743,0.4790700376033783,0.5359593629837036,1.395310327410698,0.1632910519838333,1.5586013793945312,,
proxy_022_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255,val,B0_identity,20260842,0.0443267822265625,34.536204104420214,0.9113344041331538,nan,4.092140197753906,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_022_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255,val,B1_deterministic,20260842,0.0443267822265625,34.536204104420214,0.9113344041331538,nan,4.092140197753906,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_022_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255,val,G_lite_stochastic_proxy,20260842,0.0443267822265625,33.49930357570348,0.8668170536017218,nan,4.548135280609131,0,0.0,2,0.0022991809167983907,0.1875,0.33568963408470154,1.2887930870056152,0.46746826171875,1.7810672521591187,1.5565319061279297,0.0,1.5565319061279297,,
proxy_023_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,train,B0_identity,20260843,0.0605621337890625,18.32543453175717,0.1502888270000376,nan,23.781892776489258,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28019905090332,14.28019905090332,,
proxy_023_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,train,B1_deterministic,20260843,0.0605621337890625,15.177663545523751,0.08061089540699443,nan,34.2861328125,0,0.0,29,0.03141834640851972,2.370506525039673,3.501866340637207,13.307348251342773,1.1835047006607056,16.22308349609375,13.273185729980469,14.28019905090332,27.55338478088379,,
proxy_023_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,train,G_lite_stochastic_proxy,20260843,0.0605621337890625,16.589008357496716,0.10739291786087041,nan,29.127151489257812,0,0.0,13,0.019442233664138255,1.466911792755127,1.96144700050354,7.424283504486084,0.11707178503274918,8.53892993927002,7.071783065795898,14.28019905090332,21.35198211669922,,
proxy_024_280_17_SKPDPPERPE_1_11_10_C_MBed_114.148654_22.280241_175.02_27.373726,train,B0_identity,20260844,0.0416259765625,65.35714270458739,0.9998286395410477,nan,0.018695015460252762,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099752902984619,0.4099752902984619,,
proxy_024_280_17_SKPDPPERPE_1_11_10_C_MBed_114.148654_22.280241_175.02_27.373726,train,B1_deterministic,20260844,0.0416259765625,65.35714270458739,0.9998286395410477,nan,0.018695015460252762,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099752902984619,0.4099752902984619,,
proxy_024_280_17_SKPDPPERPE_1_11_10_C_MBed_114.148654_22.280241_175.02_27.373726,train,G_lite_stochastic_proxy,20260844,0.0416259765625,42.80846674425055,0.9561202910316953,nan,1.458944320678711,0,0.0,2,0.002372309259966883,0.20026881992816925,0.2794339656829834,1.3616071939468384,0.5025660395622253,0.5269467830657959,1.2123726606369019,0.4099752902984619,1.6223479509353638,,
proxy_025_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845,train,B0_identity,20260845,0.062896728515625,26.905346178736757,0.9461417839871346,nan,5.016011714935303,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30794095993042,2.30794095993042,,
proxy_025_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845,train,B1_deterministic,20260845,0.062896728515625,27.581702184054123,0.956288619096545,nan,4.702086448669434,0,0.0,12,0.004146720074684382,0.28108903765678406,0.22610367834568024,1.336930513381958,0.2075042724609375,1.9351717233657837,0.8486843109130859,2.30794095993042,3.156625270843506,,
proxy_025_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845,train,G_lite_stochastic_proxy,20260845,0.062896728515625,27.29576057000619,0.9520407407585127,nan,5.646045684814453,0,0.0,6,0.004418102278524984,0.2994849383831024,0.32250991463661194,1.8577138185501099,0.5422134399414062,1.1090596914291382,1.4723162651062012,2.30794095993042,3.780257225036621,,
proxy_026_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944,train,B0_identity,20260846,0.0803680419921875,21.827710706783385,0.8975343584934536,nan,9.285931587219238,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.035315036773682,6.035315036773682,,
proxy_026_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944,train,B1_deterministic,20260846,0.0803680419921875,19.315398235756803,0.8426034029143243,nan,14.173027038574219,0,0.0,23,0.027211335844298065,1.7521367073059082,1.7307827472686768,5.22703742980957,0.07006072998046875,7.272762775421143,4.313096523284912,6.035315036773682,10.348411560058594,,
proxy_026_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944,train,G_lite_stochastic_proxy,20260846,0.0803680419921875,20.47579702536315,0.8712272048677111,nan,12.56401538848877,0,0.0,12,0.017117700089045226,1.1022080183029175,1.1489770412445068,3.7285187244415283,0.5478770136833191,3.8744957447052,3.159430980682373,6.035315036773682,9.194746017456055,,
proxy_027_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403,train,B0_identity,20260847,0.0638580322265625,12.526843508079251,0.22968493275233812,nan,46.20135498046875,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6945161819458,10.6945161819458,,
proxy_027_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403,train,B1_deterministic,20260847,0.0638580322265625,11.40188328394414,0.19005832095974884,nan,52.713741302490234,0,0.0,29,0.032544973458731995,2.1893272399902344,1.5904040336608887,5.363491535186768,0.1405843049287796,11.106867790222168,7.758410453796387,10.6945161819458,18.452926635742188,,
proxy_027_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403,train,G_lite_stochastic_proxy,20260847,0.0638580322265625,11.902945125928799,0.2080422036869381,nan,49.67375564575195,0,0.0,16,0.019728013126653735,1.3271198272705078,0.9500337839126587,3.500000238418579,0.5013148188591003,5.950690746307373,4.406665802001953,10.6945161819458,15.101181983947754,,
proxy_028_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876,val,B0_identity,20260848,0.0297698974609375,10.734416230507282,0.011063667495524693,nan,69.88159942626953,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_028_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876,val,B1_deterministic,20260848,0.0297698974609375,10.734416230507282,0.011063667495524693,nan,69.88159942626953,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_028_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876,val,G_lite_stochastic_proxy,20260848,0.0297698974609375,10.73803491480799,0.010878129484899525,nan,69.88774871826172,0,0.0,2,0.0016670598411575057,0.1666666716337204,0.30502212047576904,1.2517729997634888,0.5146026611328125,1.7684158086776733,1.5838274955749512,0.0,1.5838274955749512,,
proxy_029_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641,train,B0_identity,20260849,0.03887939453125,19.452706437906922,0.6781969483741439,nan,10.5592622756958,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883339881896973,5.883339881896973,,
proxy_029_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641,train,B1_deterministic,20260849,0.03887939453125,16.9519283513769,0.5507779190632107,nan,15.960622787475586,0,0.0,28,0.025856776952223704,2.5368638038635254,3.305490255355835,10.904092788696289,1.3911590576171875,9.166960716247559,5.14090633392334,5.883339881896973,11.024246215820312,,
proxy_029_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641,train,G_lite_stochastic_proxy,20260849,0.03887939453125,18.13476267729245,0.6125138775289971,nan,14.033883094787598,0,0.0,14,0.016839186300035985,1.6521286964416504,1.9539130926132202,6.580117225646973,0.3113504946231842,4.567386150360107,3.7132339477539062,5.883339881896973,9.596573829650879,,
proxy_030_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753,train,B0_identity,20260850,0.079345703125,30.587957370209867,0.9078477282098987,nan,4.933461666107178,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2750680446624756,2.2750680446624756,,
proxy_030_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753,train,B1_deterministic,20260850,0.079345703125,31.405941271539987,0.9298846779533332,nan,4.621922969818115,0,0.0,7,0.0017568284274728189,0.10453648865222931,0.09255803376436234,0.47275301814079285,0.12410354614257812,1.884271264076233,0.6075820922851562,2.2750680446624756,2.882650136947632,,
proxy_030_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753,train,G_lite_stochastic_proxy,20260850,0.079345703125,30.997406070322967,0.9189825929560489,nan,4.874230861663818,0,0.0,4,0.004071643242287633,0.24227482080459595,0.2442898154258728,1.4989384412765503,0.41050973534584045,1.1743148565292358,0.9533638954162598,2.2750680446624756,3.2284319400787354,,
proxy_031_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308,train,B0_identity,20260851,0.0347900390625,30.25285464041972,0.9328881983289213,nan,5.610087871551514,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9819421768188477,2.9819421768188477,,
proxy_031_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308,train,B1_deterministic,20260851,0.0347900390625,30.749897316154513,0.9426063318608537,nan,5.2697367668151855,0,0.0,7,0.0029035453817292693,0.2685185372829437,0.22906549274921417,1.0010892152786255,0.0584818534553051,0.8928235173225403,0.7035369873046875,2.9819421768188477,3.685479164123535,,
proxy_031_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308,train,G_lite_stochastic_proxy,20260851,0.0347900390625,30.42859449406761,0.9371255143145849,nan,5.5260233879089355,0,0.0,4,0.0031195986678470553,0.28849902749061584,0.27170634269714355,1.5680829286575317,0.48669686913490295,0.6711111068725586,0.8430945873260498,2.9819421768188477,3.8250367641448975,,
proxy_032_1325_56_SSPPWYPXPS_1_26_11_G_Living_114.133475_22.285613_69.74_14.049906,train,B0_identity,20260852,0.06500244140625,65.91231588601333,0.999913114674271,nan,0.01666666753590107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08122711628675461,0.08122711628675461,,
proxy_032_1325_56_SSPPWYPXPS_1_26_11_G_Living_114.133475_22.285613_69.74_14.049906,train,B1_deterministic,20260852,0.06500244140625,65.91231588601333,0.999913114674271,nan,0.01666666753590107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08122711628675461,0.08122711628675461,,
proxy_032_1325_56_SSPPWYPXPS_1_26_11_G_Living_114.133475_22.285613_69.74_14.049906,train,G_lite_stochastic_proxy,20260852,0.06500244140625,42.86880687985536,0.9533969756443498,nan,1.4313771724700928,0,0.0,2,0.0031986422090214766,0.2384428232908249,0.38437095284461975,1.3293333053588867,0.479339599609375,0.7402841448783875,1.4794829562306404,0.08122711628675461,1.560710072517395,,
proxy_033_12_38_SKPPWYPEPE_3_13_5_A_AC_114.140979_22.280826_165.51_149.155657,train,B0_identity,20260853,0.0459136962890625,31.969010067896235,0.7219968733876653,nan,4.6702117919921875,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30067554116249084,0.30067554116249084,,
proxy_033_12_38_SKPPWYPEPE_3_13_5_A_AC_114.140979_22.280826_165.51_149.155657,train,B1_deterministic,20260853,0.0459136962890625,31.969010067896235,0.7219968733876653,nan,4.6702117919921875,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30067554116249084,0.30067554116249084,,
proxy_033_12_38_SKPPWYPEPE_3_13_5_A_AC_114.140979_22.280826_165.51_149.155657,train,G_lite_stochastic_proxy,20260853,0.0459136962890625,31.324881034248623,0.6941777084236905,nan,5.147114276885986,0,0.0,2,0.002526908375581749,0.19949494302272797,0.26398634910583496,1.2199074029922485,0.45430245995521545,0.6707373261451721,1.2622027099132538,0.30067554116249084,1.5628782510757446,,
proxy_034_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,train,B0_identity,20260854,0.016754150390625,19.25426013792563,0.07694388169887736,nan,23.561931610107422,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_034_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,train,B1_deterministic,20260854,0.016754150390625,19.25426013792563,0.07694388169887736,nan,23.561931610107422,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_034_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,train,G_lite_stochastic_proxy,20260854,0.016754150390625,19.21648706817798,0.06744707770931446,nan,23.60564613342285,0,0.0,2,0.0013656538067599864,0.18106995522975922,0.32292041182518005,1.3212560415267944,0.48451995849609375,1.751461148262024,1.5305830240249634,0.0,1.5305830240249634,,
proxy_035_1501_93_TZTNIHIYHM_1_39_8_F_Bed_2_114.149404_22.281903_157.1767_32.133977,val,B0_identity,20260855,0.040496826171875,17.458993559188595,0.08444932783074677,nan,7.5894246101379395,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7081841230392456,1.7081841230392456,,
proxy_035_1501_93_TZTNIHIYHM_1_39_8_F_Bed_2_114.149404_22.281903_157.1767_32.133977,val,B1_deterministic,20260855,0.040496826171875,17.331465201242718,0.07675552928734147,nan,8.559030532836914,0,0.0,32,0.022735706031402732,1.8910936117172241,1.1630842685699463,2.1437623500823975,1.1929168701171875,0.7014115452766418,0.8327692747116089,1.7081841230392456,2.5409533977508545,,
proxy_035_1501_93_TZTNIHIYHM_1_39_8_F_Bed_2_114.149404_22.281903_157.1767_32.133977,val,G_lite_stochastic_proxy,20260855,0.040496826171875,17.524914212640667,0.08298469607804165,nan,8.607133865356445,0,0.0,17,0.015325000265046702,1.2746913433074951,0.8271985054016113,2.2582848072052,0.3131154477596283,0.2223612517118454,1.650262475013733,1.7081841230392456,3.3584465980529785,,
proxy_036_571_30_SKPPWKPEPE_2_38_13_B_Living_114.14977_22.282159_142.1486_22.404233,val,B0_identity,20260856,0.0565948486328125,99.0,1.0,nan,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08301882445812225,0.08301882445812225,,
proxy_036_571_30_SKPPWKPEPE_2_38_13_B_Living_114.14977_22.282159_142.1486_22.404233,val,B1_deterministic,20260856,0.0565948486328125,99.0,1.0,nan,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08301882445812225,0.08301882445812225,,
proxy_036_571_30_SKPPWKPEPE_2_38_13_B_Living_114.14977_22.282159_142.1486_22.404233,val,G_lite_stochastic_proxy,20260856,0.0565948486328125,42.816565570263705,0.9529657129442536,nan,1.4394716024398804,0,0.0,2,0.00262021446940657,0.1875,0.2905540466308594,1.255050539970398,0.5238571166992188,0.7900139689445496,1.4679452925920486,0.08301882445812225,1.550964117050171,,
proxy_037_334_4_OSRRQRUXOU_1_110_1_D_Bed_2_114.150701_22.279246_166.77_131.407626,train,B0_identity,20260857,0.077484130859375,20.9055504119582,0.5506888869980215,nan,14.396678924560547,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24195671081543,4.24195671081543,,
proxy_037_334_4_OSRRQRUXOU_1_110_1_D_Bed_2_114.150701_22.279246_166.77_131.407626,train,B1_deterministic,20260857,0.077484130859375,21.316753617697643,0.6321226609527606,nan,13.344361305236816,0,0.0,12,0.013022814736401028,0.7857617735862732,0.626424252986908,3.210035800933838,0.23716481029987335,3.837035894393921,1.9553580284118652,4.24195671081543,6.197314739227295,,
proxy_037_334_4_OSRRQRUXOU_1_110_1_D_Bed_2_114.150701_22.279246_166.77_131.407626,train,G_lite_stochastic_proxy,20260857,0.077484130859375,21.178422344036978,0.6027692221124991,nan,13.874622344970703,0,0.0,7,0.008997982070197492,0.5429141521453857,0.4441659152507782,2.617563009262085,0.6796010136604309,2.236595392227173,1.527742862701416,4.24195671081543,5.769699573516846,,
proxy_038_121_85_TZSITHMXHM_1_11_2_2_Bed_1_114.152023_22.27867_159.01_37.628964,train,B0_identity,20260858,0.0487518310546875,31.73592822862645,0.8333036194631124,nan,4.343140125274658,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833499431610107,1.5833499431610107,,
