sample_id,split,method,mask_delta_px,jpeg_quality,scale,seed,selected_from,guard_score,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,0.75,0,B0_identity,0.03583603604279686,0.0220947265625,45.23189316900785,0.985852576999279,nan,0.8577347993850708,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,0.75,1,B0_identity,0.03583603604279686,0.0220947265625,45.23189316900785,0.985852576999279,nan,0.8577347993850708,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,0.75,2,B0_identity,0.03583603604279686,0.0220947265625,45.23189316900785,0.985852576999279,nan,0.8577347993850708,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,1.25,0,B0_identity,0.03583603604279686,0.0220947265625,45.17331056672114,0.9853110449159233,nan,0.855663001537323,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,1.25,1,B0_identity,0.03583603604279686,0.0220947265625,45.17331056672114,0.9853110449159233,nan,0.855663001537323,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,60,1.25,2,B0_identity,0.03583603604279686,0.0220947265625,45.17331056672114,0.9853110449159233,nan,0.855663001537323,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,0.75,0,B0_identity,0.03583603604279686,0.0220947265625,48.758978621471215,0.9927904717341944,nan,0.524631679058075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,0.75,1,B0_identity,0.03583603604279686,0.0220947265625,48.758978621471215,0.9927904717341944,nan,0.524631679058075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,0.75,2,B0_identity,0.03583603604279686,0.0220947265625,48.758978621471215,0.9927904717341944,nan,0.524631679058075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,1.25,0,B0_identity,0.03583603604279686,0.0220947265625,48.92982041142507,0.9932413118646654,nan,0.5179557800292969,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,1.25,1,B0_identity,0.03583603604279686,0.0220947265625,48.92982041142507,0.9932413118646654,nan,0.5179557800292969,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,-3,80,1.25,2,B0_identity,0.03583603604279686,0.0220947265625,48.92982041142507,0.9932413118646654,nan,0.5179557800292969,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,0.75,0,B0_identity,0.03583603604279686,0.031341552734375,44.68019541804423,0.9840914206062252,nan,0.9160986542701721,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,0.75,1,B0_identity,0.03583603604279686,0.031341552734375,44.68019541804423,0.9840914206062252,nan,0.9160986542701721,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,0.75,2,B0_identity,0.03583603604279686,0.031341552734375,44.68019541804423,0.9840914206062252,nan,0.9160986542701721,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,1.25,0,B0_identity,0.03583603604279686,0.031341552734375,44.67160615443996,0.9836937790271048,nan,0.9065238833427429,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,1.25,1,B0_identity,0.03583603604279686,0.031341552734375,44.67160615443996,0.9836937790271048,nan,0.9065238833427429,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,60,1.25,2,B0_identity,0.03583603604279686,0.031341552734375,44.67160615443996,0.9836937790271048,nan,0.9065238833427429,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,0.75,0,B0_identity,0.03583603604279686,0.031341552734375,48.86381309842217,0.9934235920640981,nan,0.5207724571228027,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,0.75,1,B0_identity,0.03583603604279686,0.031341552734375,48.86381309842217,0.9934235920640981,nan,0.5207724571228027,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
