allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,0.0,4.94099760055542,,blur_downsample,,,0.10893654336734694,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0003_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_blur_downsample,medium,,train,
0,0.0,0.09810573607683182,1.8731539249420166,,blur_downsample,,,0.10893654336734694,,0.21958759427070618,,30.800107938902425,,0.8504671743548199,,R1_NAFNet,,,,,sample,0.0385,,v2_0003_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_blur_downsample,medium,,train,
0,0.0,0.0,5.166360855102539,,blur_downsample,,,0.10893654336734694,,0.15734422206878662,,21.88181135582992,,0.7287710270724475,,R2_LaMa,,,,,sample,0.1392,,v2_0003_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_blur_downsample,medium,,train,
0,0.0,0.0,0.0,,smear_warp,,,0.1158920599489796,,0.1343938261270523,,21.378595880450977,,0.7653739467780606,,Identity,,,,,sample,0,,v2_0004_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_smear_warp,medium,,train,
0,0.0,0.30600687861442566,4.537864685058594,,smear_warp,,,0.1158920599489796,,0.10454601794481277,,20.298448152206213,,0.7439258142500709,,B1_unsharp_weak,,,,,sample,,,v2_0004_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_smear_warp,medium,,train,
0,0.0,0.0,6.4961347579956055,,smear_warp,,,0.1158920599489796,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0004_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_smear_warp,medium,,train,
0,0.0,0.06597734987735748,0.9845812916755676,,smear_warp,,,0.1158920599489796,,0.10169291496276855,,21.03902900307029,,0.7591109373066509,,R1_NAFNet,,,,,sample,0.0380,,v2_0004_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_smear_warp,medium,,train,
0,0.0,0.0,4.573772430419922,,smear_warp,,,0.1158920599489796,,0.054857030510902405,,23.046115100532695,,0.8062712535292494,,R2_LaMa,,,,,sample,0.0505,,v2_0004_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_smear_warp,medium,,train,
0,0.0,0.0,0.0,,repeat_missing,,,0.11487563775510204,,0.5078746676445007,,13.218339802477505,,0.6219247587855846,,Identity,,,,,sample,0,,v2_0005_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,medium,,train,
0,0.0,0.9886202216148376,13.84665298461914,,repeat_missing,,,0.11487563775510204,,0.5078123211860657,,12.968842506317266,,0.6105435794086858,,B1_unsharp_weak,,,,,sample,,,v2_0005_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,medium,,train,
0,0.0,0.0,26.060646057128906,,repeat_missing,,,0.11487563775510204,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0005_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,medium,,train,
0,0.0,0.013039355166256428,0.46402180194854736,,repeat_missing,,,0.11487563775510204,,0.5077409744262695,,13.21531925263239,,0.6217673259075066,,R1_NAFNet,,,,,sample,0.0357,,v2_0005_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,medium,,train,
0,0.0,0.0,15.767203330993652,,repeat_missing,,,0.11487563775510204,,0.1448083072900772,,19.64587024874929,,0.6937810063156841,,R2_LaMa,,,,,sample,0.0513,,v2_0005_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,medium,,train,
0,0.0,0.0,0.0,,blur_downsample,,,0.35544882015306123,,0.5017403364181519,,22.763055991956445,,0.6249552250675238,,Identity,,,,,sample,0,,v2_0006_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351_blur_downsample,large,,val,
0,0.0,1.1482391357421875,12.823482513427734,,blur_downsample,,,0.35544882015306123,,0.41788971424102783,,23.407334047594567,,0.6663214764740588,,B1_unsharp_weak,,,,,sample,,,v2_0006_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351_blur_downsample,large,,val,
0,0.0,0.0,12.64199161529541,,blur_downsample,,,0.35544882015306123,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0006_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351_blur_downsample,large,,val,
