allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,0.5565354824066162,12.990936279296875,Bed,,,0.92378771,0.46584691358024694,sam,nan,,nan,,nan,,R2_LaMa,,0.022611,0.410526,False,sample,,0.46584691,showcase_08_152_10_SKADBPYRPE_3_25_28_A_Bed_2_114.149297_22.282768_152.26_30.57121,medium,8,,
0,0.0,0.06209859624505043,1.0641196966171265,Bed,,R1_NAFNet,0.92378771,0.46584691358024694,sam,nan,,nan,,nan,,final,,0.022611,0.410526,False,sample,,0.46584691,showcase_08_152_10_SKADBPYRPE_3_25_28_A_Bed_2_114.149297_22.282768_152.26_30.57121,medium,8,,
0,0.0,0.0,0.0,Living,,,0.99682564,0.3660185185185185,manual,nan,,nan,,nan,,Identity_abstain,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.2674562931060791,3.47098445892334,Living,,,0.99682564,0.3660185185185185,manual,nan,,nan,,nan,,R1_NAFNet,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,1.365482211112976,25.46885871887207,Living,,,0.99682564,0.3660185185185185,manual,nan,,nan,,nan,,R2_LaMa,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,2.6310207843780518,49.053855895996094,Living,,,0.99682564,0.3660185185185185,manual,nan,,nan,,nan,,reference,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.2674562931060791,3.47098445892334,Living,,R1_NAFNet,0.99682564,0.3660185185185185,manual,nan,,nan,,nan,,final,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.0,0.0,Living,,,0.99682564,0.36709506172839507,sam,nan,,nan,,nan,,Identity_abstain,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.19867061078548431,2.6095809936523438,Living,,,0.99682564,0.36709506172839507,sam,nan,,nan,,nan,,R1_NAFNet,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.8147464394569397,15.244050979614258,Living,,,0.99682564,0.36709506172839507,sam,nan,,nan,,nan,,R2_LaMa,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,1.584687352180481,31.693201065063477,Living,,,0.99682564,0.36709506172839507,sam,nan,,nan,,nan,,reference,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.19867061078548431,2.6095809936523438,Living,,R1_NAFNet,0.99682564,0.36709506172839507,sam,nan,,nan,,nan,,final,,0.893228,0.895652,True,sample,,0.36709506,showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,medium,9,,
0,0.0,0.0,0.0,Living,,,0.91837082,0.6049938271604939,manual,nan,,nan,,nan,,Identity_abstain,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.06147393211722374,0.9820616841316223,Living,,,0.91837082,0.6049938271604939,manual,nan,,nan,,nan,,R1_NAFNet,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
