sample_id,degradation_type,method,seed,outside_max_abs,changed_fraction_mask,mean_abs_delta_mask,low_frequency_lab_l1,mask_median_lab_shift,boundary_lab_l1,boundary_gradient_discontinuity,input_edge_retention,pairwise_seed_mad,seed_edge_iou,uncertain_mask_ratio,runtime_sec,selected,rejection_reason
showcase_09_11_62_TTSDZHIVHT_1_3_16_A_Living_114.13213_22.282362_109.46_60.14074,uv_stretch,Full,medoid,0,0.4642549962054136,3.0611529921016385,0.5703614950180054,0.0,0.028990300372242928,0.41916710138320923,0.4798915980502557,3.98896853129069,0.016930523638228705,0.0,388.6710651090034,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,identity,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.99504852294922,0.12053984100573119,0.0,0.0,0,baseline
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,current_FLUX2,,0,0.9998000183656603,54.12592653055672,19.983360290527344,20.66666603088379,15.211861610412598,79.20153045654297,0.32854309837619355,42.99504852294922,0.12053984100573119,0.0,0.0,0,fixed_baseline
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Lab_anchor,,0,0.9148078237712863,10.638010794926997,3.32621431350708,0.3333333432674408,5.703629493713379,36.567222595214844,0.333107694623137,42.99504852294922,0.12053984100573119,0.0,0.5486506090019247,0,postprocess_only
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,frequency_fusion,,0,0.6599802058994582,5.839419509092703,0.7488813996315002,1.0,3.1722710132598877,23.42620277404785,0.37533613023825746,42.99504852294922,0.12053984100573119,0.0,0.5486506090019247,0,postprocess_only
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_seed,0,0,0.10129886030874716,0.6373088185778857,0.26216351985931396,0.3333333432674408,0.027631761506199837,0.17227350175380707,0.9976004560878206,0.0,1.0,0.0,61.29053705299884,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_seed,1,0,0.10256405024028406,0.6887156621670799,0.3053489029407501,0.3333333432674408,0.02821582555770874,0.17771752178668976,0.9965666535398092,0.0,1.0,0.0,63.71878645800098,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_seed,2,0,0.10893489373424889,0.6872457291337191,0.3258574604988098,0.6666666865348816,0.034418024122714996,0.2089434117078781,0.9984723542768321,0.0,1.0,0.0,63.68851479800287,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_seed,3,0,0.10047444622432634,0.6745190067578828,0.28445959091186523,0.3333333432674408,0.034000832587480545,0.2058023363351822,0.9971665687757104,0.0,1.0,0.0,63.16268510200098,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_medoid,medoid,0,0.05826199634727423,0.3593989667615559,0.0905589759349823,0.0,0.016284244135022163,0.11092384904623032,0.9993444055944056,1.6464715600013733,0.672129220949465,0.0,247.09852765699907,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_Lab_anchor,medoid,0,0.057176381760858694,0.35355188469086174,0.07424658536911011,0.0,0.011236267164349556,0.08743253350257874,0.9993990712919967,1.6464715600013733,0.672129220949465,0.0,247.09852765699907,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Fill_frequency_fusion,medoid,0,0.05370731259374139,0.3406000129239832,0.08234743773937225,0.0,0.012946738861501217,0.08839747309684753,0.9992350562780024,1.6464715600013733,0.672129220949465,0.0,247.09852765699907,0,candidate
showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,repeat_seam,Full,medoid,0,0.05274413574263588,0.3254211347937434,0.07809529453516006,0.0,0.006800166796892881,0.054065920412540436,0.9993444055944056,1.6464715600013733,0.672129220949465,0.0,247.09852765699907,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,identity,,0,0.0,0.0,0.0,0.0,0.0,1.6671897640208044e-07,1.0,31.16160774230957,0.1799250936329588,0.0,0.0,0,baseline
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,current_FLUX2,,0,0.9986861986517451,67.66283111391536,23.47410774230957,26.66666603088379,13.733333587646484,72.33467102050781,0.46720119531347293,31.16160774230957,0.1799250936329588,0.0,0.0,0,fixed_baseline
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Lab_anchor,,0,0.9514682197057749,27.208789946756106,9.2533597946167,0.0,8.793795585632324,45.15089797973633,0.4676923078072374,31.16160774230957,0.1799250936329588,0.0,0.3747994879995531,0,postprocess_only
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,frequency_fusion,,0,0.8041045395676286,11.228934208924164,1.1745150089263916,0.6666666865348816,5.143754959106445,30.32752227783203,0.48126247191457217,31.16160774230957,0.1799250936329588,0.0,0.3747994879995531,0,postprocess_only
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_seed,0,0,0.06254151031116129,0.402396805366453,0.1608019769191742,0.3333333432674408,0.00040551499114371836,0.0076246424578130245,0.997181015831209,0.0,1.0,0.0,57.93076688400106,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_seed,1,0,0.07294191877262311,0.48180533877948617,0.2114175707101822,0.3333333432674408,0.0008110299822874367,0.012957817874848843,0.9957349947500949,0.0,1.0,0.0,57.27857971799676,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_seed,2,0,0.0559642015076545,0.3609376902555928,0.14841291308403015,0.3333333432674408,0.0006082725012674928,0.009078886359930038,0.9970930524274078,0.0,1.0,0.0,60.663230261001445,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_seed,3,0,0.06071920765118055,0.40060286808576584,0.16705462336540222,0.3333333432674408,0.000527169497217983,0.008820290677249432,0.9971161592032305,0.0,1.0,0.0,57.30660889599676,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_medoid,medoid,0,0.03342825357818882,0.21015771150887214,0.053084179759025574,0.0,0.0011759934714064002,0.0034532975405454636,0.9987186861035705,1.5425875981648762,0.6159505069726365,0.0,228.14564382199387,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_Lab_anchor,medoid,0,0.036159632052601864,0.2283060195485892,0.06590935587882996,0.0,0.0003649634891189635,0.0013708731858059764,0.9985473554394934,1.5425875981648762,0.6159505069726365,0.0,228.14564382199387,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Fill_frequency_fusion,medoid,0,0.03144406070467904,0.20146130132058138,0.04881509393453598,0.0,0.0012570965336635709,0.0037498045712709427,0.9987608955734063,1.5425875981648762,0.6159505069726365,0.0,228.14564382199387,0,candidate
showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,repeat_seam,Full,medoid,0,0.029397602364427323,0.18301135168642557,0.04473197087645531,0.0,0.000527169497217983,0.0020269674714654684,0.9989324195979047,1.5425875981648762,0.6159505069726365,0.0,228.14564382199387,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,identity,,0,0.0,0.0,0.0,0.0,0.0,2.3466429865948157e-07,1.0,56.647247314453125,0.11007226500685727,0.0,0.0,0,baseline
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,current_FLUX2,,0,0.9740241600861206,31.633304035992577,8.807937622070312,9.0,11.232297897338867,77.73224639892578,0.4031023488319548,56.647247314453125,0.11007226500685727,0.0,0.0,0,fixed_baseline
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Lab_anchor,,0,0.9645774710262927,23.565377356562262,6.622629165649414,0.0,7.208707809448242,56.59883117675781,0.49643602643810664,56.647247314453125,0.11007226500685727,0.0,0.37082669399751467,0,postprocess_only
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,frequency_fusion,,0,0.887201831424464,13.621155859581707,1.2278547286987305,0.6666666865348816,4.964705944061279,41.42658233642578,0.5570329008261206,56.647247314453125,0.11007226500685727,0.0,0.37082669399751467,0,postprocess_only
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_seed,0,0,0.035565609009954285,0.30318091902805505,0.08889870345592499,0.0,0.0011664152843877673,0.01913769356906414,0.9779749065832244,0.0,1.0,0.0,64.17845529499755,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_seed,1,0,0.03644793590014376,0.30623669980218615,0.09715792536735535,0.0,0.0010658622486516833,0.017598416656255722,0.9853715265026319,0.0,1.0,0.0,63.18386084600206,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_seed,2,0,0.036822669328409566,0.2977779443259681,0.10912202298641205,0.0,0.001025640987791121,0.017779789865016937,0.9928461301264261,0.0,1.0,0.0,64.09999752600197,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_seed,3,0,0.03633551587166402,0.2973259931003627,0.08872688561677933,0.0,0.0009653092129155993,0.01743588037788868,0.987577830261019,0.0,1.0,0.0,62.282280915998854,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_medoid,medoid,0,0.02759741365801146,0.17540476888031922,0.025884611532092094,0.0,0.0007038713083602488,0.0041725351475179195,0.9969009276129086,3.713582237561544,0.06273190103074168,0.0,249.69811149999805,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_Lab_anchor,medoid,0,0.029726580864067154,0.19819537465393935,0.05167066678404808,0.0,0.0003619909402914345,0.0022628321312367916,0.9972122413579482,3.713582237561544,0.06273190103074168,0.0,249.69811149999805,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Fill_frequency_fusion,medoid,0,0.02650046671345157,0.1636665281288538,0.02333829179406166,0.0,0.0006033182726241648,0.004390092566609383,0.9969001513948418,3.713582237561544,0.06273190103074168,0.0,249.69811149999805,0,candidate
showcase_13_1332_56_SSPPWYPXPS_1_26_18_G_Living_114.133475_22.285613_89.834_14.049906,uv_stretch,Full,medoid,0,0.025086699688630587,0.14345136300767863,0.019373303279280663,0.0,0.00012066365161444992,0.0012566111981868744,0.9979207745133901,3.713582237561544,0.06273190103074168,0.0,249.69811149999805,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,identity,,0,0.0,0.0,0.0,0.0,0.0,1.1337831296032164e-07,1.0,20.348613739013672,0.15883829329508783,0.0,0.0,0,baseline
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,current_FLUX2,,0,0.9993604869120338,63.11667338255646,24.587440490722656,26.0,17.846282958984375,109.23456573486328,0.3781265123458693,20.348613739013672,0.15883829329508783,0.0,0.0,0,fixed_baseline
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Lab_anchor,,0,0.9460523598834844,17.948551606434158,5.9697723388671875,0.0,7.104846954345703,51.4095458984375,0.4247033630764192,20.348613739013672,0.15883829329508783,0.0,0.37808251900059986,0,postprocess_only
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,frequency_fusion,,0,0.7085664682639125,8.08644252300944,1.0226613283157349,0.6666666865348816,3.3021013736724854,24.441877365112305,0.4711246358842838,20.348613739013672,0.15883829329508783,0.0,0.37808251900059986,0,postprocess_only
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_seed,0,0,0.14206813320315867,1.152999329747516,0.4205041527748108,0.3333333432674408,0.0014660801971331239,0.005326256621629,0.9873476807126305,0.0,1.0,0.0,65.11771782000142,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_seed,1,0,0.14076705485177932,1.2322601942863483,0.4657570719718933,0.3333333432674408,0.0016437869053333998,0.016386402770876884,0.9794652115494821,0.0,1.0,0.0,61.15398550500322,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_seed,2,0,0.18659949440375928,14.609884319633586,5.570122718811035,1.6666666269302368,0.013772268779575825,0.24743516743183136,0.6951331387548374,0.0,1.0,0.0,60.36430860699693,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_seed,3,0,0.18659949440375928,14.609884319633586,5.570122718811035,1.6666666269302368,0.013772268779575825,0.24743516743183136,0.6951331387548374,0.0,1.0,0.0,60.68680997199772,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_medoid,medoid,0,0.12015829452484579,1.033803311969453,0.2124934047460556,0.0,0.0027544538024812937,0.022416820749640465,0.9548471443107786,3.6922024488449097,0.32864942574149086,0.008820464336746206,243.59684777800067,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_Lab_anchor,medoid,0,0.11135145754855989,0.9369902522702046,0.20269325375556946,0.3333333432674408,0.001110666897147894,0.014403346925973892,0.956362746945633,3.6922024488449097,0.32864942574149086,0.008820464336746206,243.59684777800067,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Fill_frequency_fusion,medoid,0,0.08279188560133276,0.7560708636634277,0.1371513158082962,0.0,0.001288373488932848,0.004224739037454128,0.9565701117328368,3.6922024488449097,0.32864942574149086,0.008820464336746206,243.59684777800067,0,candidate
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,blur_lowres,Full,medoid,0,0.07745325439991019,0.5905953485947752,0.11589428037405014,0.0,0.0004442667413968593,0.0014393588062375784,0.9693477139055511,3.6922024488449097,0.32864942574149086,0.008820464336746206,243.59684777800067,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,identity,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.484371185302734,0.11712351663045295,0.0,0.0,0,baseline
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,current_FLUX2,,0,0.9953015473426072,44.611728408457935,12.945344924926758,13.666666984558105,12.588804244995117,94.55207824707031,0.19936829908538597,33.484371185302734,0.11712351663045295,0.0,0.0,0,fixed_baseline
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Lab_anchor,,0,0.9923645623096566,25.59296112232374,6.427050590515137,0.0,7.1786112785339355,70.05597686767578,0.18729067520047352,33.484371185302734,0.11712351663045295,0.0,0.4215439450017584,0,postprocess_only
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,frequency_fusion,,0,0.8796378682986465,14.666081922109614,1.3920412063598633,1.6666666269302368,5.0345659255981445,50.913299560546875,0.17105989925261528,33.484371185302734,0.11712351663045295,0.0,0.4215439450017584,0,postprocess_only
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_seed,0,0,0.029981119381931032,0.21544521365481023,0.06755629181861877,0.0,0.0,0.0,0.9857954938987061,0.0,1.0,0.0,40.67637995000041,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_seed,1,0,0.029283042890109016,0.21155334678848645,0.06088815629482269,0.0,0.0,2.776135659132706e-07,0.9903656544030649,0.0,1.0,0.0,40.88426242799687,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_seed,2,0,0.032440663498195126,0.2203305434386838,0.07161702960729599,0.0,0.0,2.776135659132706e-07,0.9900242349095418,0.0,1.0,0.0,41.89946560400131,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_seed,3,0,0.02796646339257941,0.1984550687104996,0.05981915444135666,0.0,0.0,2.776135659132706e-07,0.9855325788668549,0.0,1.0,0.0,41.12087530500139,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_medoid,medoid,0,0.01679000557014403,0.12547774233140668,0.033900875598192215,0.0,0.0,0.0,0.9918450560652396,0.7431681851545969,0.7960231209612817,0.0,161.27654381699904,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_Lab_anchor,medoid,0,0.009476478800899904,0.08260089556341645,0.027426930144429207,0.0,0.0,0.0,0.9925352607607226,0.7431681851545969,0.7960231209612817,0.0,161.27654381699904,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Fill_frequency_fusion,medoid,0,0.018301901806318136,0.13447195758009794,0.03527674451470375,0.0,0.0,0.0,0.9908931559956321,0.7431681851545969,0.7960231209612817,0.0,161.27654381699904,0,candidate
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,blur_lowres,Full,medoid,0,0.010387956914574246,0.0791008678332622,0.021770501509308815,0.0,0.0,0.0,0.9943616213807585,0.7431681851545969,0.7960231209612817,0.0,161.27654381699904,0,candidate
